"City, Country",AQI_PM2_5,PM2_5,PM10,wind_speed,humidity,precipitation,Soiling_Rate,lat,lng
"Ternopil, UA",19.133105802047783,0.0,0.0,0.0,0.0,0.0,0.002,49.56063461,25.59867287
"The Bronx, US",25.01685393258427,24.754285714285714,0.0,6.422191780821919,64.22246575342464,0.0,0.007,40.8261528,-73.9202652
"The Hague, NL",36.36388140161725,36.46027397260274,17.621917808219177,4.682739726027397,80.09424657534247,0.0,0.015,52.08019638,4.31013298
"Thessaloníki, GR",53.99512195121951,0.0,0.0,0.0,0.0,0.0,0.028,40.64028168,22.93471909
"Thiruvananthapuram, IN",71.3076923076923,0.0,0.0,0.0,0.0,0.0,0.055,8.53037357,76.9295578
"Thrissur, IN",90.77197802197804,0.0,0.0,0.0,0.0,0.0,0.083,10.52390385,76.21225739
"Tianjin, CN",88.75202156334232,0.0,0.0,0.0,0.0,0.0,0.08,39.29473495,117.33511353
"Tokyo, JP",35.684636118598384,35.76438356164383,12.509589041095891,1.626027397260274,66.15808219178082,60.75363636363636,0.014,35.68992615,139.6917572
"Toluca, MX",80.84468664850137,0.0,0.0,0.0,0.0,0.0,0.068,19.29211617,-99.65578461
"Tomsk, RU",72.94117647058823,0.0,0.0,0.0,0.0,0.0,0.056,56.48840332,84.94683075
"Toronto, CA",26.380053908355794,26.24931506849315,0.0,3.012054794520548,71.45095890410958,0.0,0.007,43.65189362,-79.38171387
"Toulon, FR",30.572602739726022,0.0,0.0,0.0,0.0,0.0,0.01,43.12519073,5.93103886
"Toulouse, FR",39.28032345013477,0.0,0.0,0.0,0.0,0.0,0.017,43.6039505,1.44450903
"Tours, FR",35.77358490566038,0.0,0.0,0.0,0.0,0.0,0.014,47.39029312,0.688851
"Toyama, JP",32.539083557951486,32.78356164383562,10.265753424657534,2.2849315068493152,77.41260273972603,52.66886446886447,0.012,36.69999313,137.23001099
"Trabzon, TR",70.00859598853869,0.0,0.0,0.0,0.0,0.0,0.054,41.00207138,39.71921539
"Trieste, IT",43.65800865800866,0.0,0.0,0.0,0.0,0.0,0.02,45.65359879,13.77851582
"Trondheim, NO",20.09264305177112,0.0,0.0,0.0,0.0,0.0,0.003,63.4345665,10.39843941
"Tucson, US",22.288409703504044,22.263013698630136,18.068493150684933,2.0512328767123287,37.71260273972603,0.0,0.004,32.22187805,-110.97122192
"Turin, IT",57.30711610486891,0.0,0.0,0.0,0.0,0.0,0.034,45.06837463,7.68306589
"Turku, FI",17.201117318435752,17.181818181818183,9.110169491525424,3.081666666666666,78.30694444444444,0.0,0.0,60.45145798,22.26883125
"Tuzla, BA",76.63172804532577,0.0,0.0,0.0,0.0,0.0,0.062,44.53803635,18.67217636
"Ulan Bator, MN",68.85420054200542,0.0,0.0,0.0,0.0,0.0,0.05,47.92286682,106.92326355
"Ulsan, KR",53.12398921832884,0.0,0.0,0.0,0.0,0.0,0.028,35.54867554,129.31500244
"Uppsala, SE",16.688346883468835,0.0,0.0,0.0,0.0,0.0,-0.0,59.85813141,17.6446209
"Utrecht, NL",43.25876010781671,43.37260273972603,16.56986301369863,1.9636986301369863,74.23698630136987,0.0,0.02,52.09168243,5.12036324
"Utsunomiya, JP",35.86033519553072,35.97167138810198,12.309859154929578,2.4807365439093485,74.62478873239438,68.67984496124032,0.014,36.54997635,139.87001038
"Valencia, ES",37.85326086956522,0.0,0.0,0.0,0.0,0.0,0.015,39.47023773,-0.37680501
"Valladolid, ES",43.06353591160221,0.0,0.0,0.0,0.0,0.0,0.02,41.65294266,-4.72838402
"Valparaíso, CL",48.703504043126685,0.0,0.0,0.0,0.0,0.0,0.024,-33.04584503,-71.61967468
"Vancouver, CA",18.557065217391305,18.671270718232044,9.517906336088156,2.889041095890411,83.30876712328768,0.0,0.001,49.26356506,-123.13857269
"Vantaa, FI",23.116343490304708,22.983098591549297,10.756373937677054,5.74958217270195,76.29387186629526,0.0,0.005,60.29441071,25.04006767
"Vereeniging, ZA",63.01081081081081,0.0,0.0,0.0,0.0,0.0,0.043,-26.67301369,27.92876434
"Victoria, CA",24.13821138211382,24.146005509641878,0.0,2.792054794520548,80.54575342465753,0.0,0.006,48.42750168,-123.36725616
"Vienna, AT",37.8167115902965,0.0,0.0,0.0,0.0,0.0,0.015,48.2084465,16.37789536
"Vientiane, LA",72.30716723549489,0.0,0.0,0.0,0.0,0.0,0.056,17.9621582,102.6116333
"Visakhapatnam, IN",109.5828729281768,0.0,0.0,0.0,0.0,0.0,0.108,17.73463249,83.2729187
"Wakayama, JP",36.5633423180593,36.602739726027394,12.315068493150685,3.357808219178082,70.87506849315069,64.56777251184833,0.015,34.22311783,135.16770935
"Warsaw, PL",49.9159891598916,0.0,0.0,0.0,0.0,0.0,0.024,52.23497772,21.00849152
"Washington D.C., US",29.474393530997304,29.34520547945205,12.948936170212766,2.2230136986301368,69.79780821917808,0.0,0.009,38.89206314,-77.01991272
"Wellington, NZ",22.95945945945946,0.0,0.0,0.0,0.0,0.0,0.004,-41.25659943,174.75013733
"Wiesbaden, DE",34.84905660377358,0.0,0.0,0.0,0.0,0.0,0.013,50.08405685,8.23980045
"Willemstad, CW",33.03225806451613,0.0,0.0,0.0,0.0,0.0,0.013,12.10666943,-68.93512726
"Winnipeg, CA",24.05,23.921768707482997,3.59106529209622,4.083006535947713,72.31209150326798,0.0,0.006,49.90049744,-97.13931274
"Wollongong, AU",15.619946091644206,15.657534246575343,12.41095890410959,4.193150684931507,74.33945205479452,22.92146341463415,0.0,-34.42710114,150.89320374
"Worcester, ZA",27.637735849056604,0.0,0.0,0.0,0.0,0.0,0.008,-33.6450386,19.44374847
"Wrocław, PL",58.50948509485095,0.0,0.0,0.0,0.0,0.0,0.036,51.11054993,17.02555847
"Wuxi, CN",81.07277628032345,0.0,0.0,0.0,0.0,0.0,0.07,31.49130249,120.31233978
"Xiamen, CN",57.15094339622642,0.0,0.0,0.0,0.0,0.0,0.034,24.47950935,118.08947754
"Xining, CN",83.50404312668464,0.0,0.0,0.0,0.0,0.0,0.073,36.61708832,101.77806091
"Xinxiang, CN",111.4690026954178,0.0,0.0,0.0,0.0,0.0,0.111,35.30323029,113.92675018
"Xi’an, CN",113.6576819407008,0.0,0.0,0.0,0.0,0.0,0.113,34.34209061,108.93976593
"Xuchang, CN",111.1132075471698,0.0,0.0,0.0,0.0,0.0,0.111,34.03723907,113.85216522
"Yangon, MM",60.108823529411765,0.0,0.0,0.0,0.0,0.0,0.039,16.86223793,96.12097931
"Yeosu, KR",50.39083557951483,0.0,0.0,0.0,0.0,0.0,0.025,34.7382431,127.74147034
"Yinchuan, CN",90.09164420485176,0.0,0.0,0.0,0.0,0.0,0.083,38.48728943,106.23084259
"Yokohama, JP",32.301886792452834,32.45753424657534,12.164383561643836,2.5191780821917806,69.46082191780822,55.48181818181818,0.012,35.46009445,139.57756042
"Yunfu, CN",67.2021563342318,0.0,0.0,0.0,0.0,0.0,0.049,22.9149704,112.04466248
"Zagreb, HR",66.82997118155619,66.42815249266862,18.62326869806094,0.7971509971509971,66.55863013698631,0.0,0.048,45.76078415,16.06326866
"Zanjān, IR",65.21824104234528,0.0,0.0,0.0,0.0,0.0,0.046,36.6699791,48.48593903
"Zaragoza, ES",31.057142857142857,0.0,0.0,0.0,0.0,0.0,0.011,41.65683746,-0.87942499
"Zenica, BA",59.322884012539184,0.0,0.0,0.0,0.0,0.0,0.037,44.19868469,17.91249657
"Zhengzhou, CN",106.4690026954178,0.0,0.0,0.0,0.0,0.0,0.104,34.74718857,113.62535095
"Zhuzhou, CN",95.53369272237197,0.0,0.0,0.0,0.0,0.0,0.09,27.82766914,113.13395691
"Zürich, CH",2.0876712328767124,2.097493036211699,12.96986301369863,1.6290410958904111,73.16986301369863,0.0,0.0,47.36700058,8.55000019
"Ürümqi, CN",97.47708894878706,0.0,0.0,0.0,0.0,0.0,0.093,43.50907898,87.46435547
"İzmir, TR",76.55795148247978,0.0,0.0,0.0,0.0,0.0,0.062,38.41872406,27.12960052
"İzmit, TR",64.03504043126685,0.0,0.0,0.0,0.0,0.0,0.045,40.76556015,29.94055939
"Łódź, PL",46.97832817337461,0.0,0.0,0.0,0.0,0.0,0.022,51.75905228,19.45860291
"Ōita, JP",39.38814016172507,39.48219178082192,12.745205479452055,2.425205479452055,71.84301369863014,68.80264317180617,0.017,33.24322891,131.59790039
"Ḩawallī, KW",122.53468208092484,0.0,0.0,0.0,0.0,0.0,0.124,29.33664703,48.01917267
